STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000612,0, , ,I,9999,271, , ,I,9999,122, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000613,-9999, , , ,9999,250, , ,I,9999,118, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000614,-9999, , , ,9999,245, , ,I,9999,126, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000615,-9999, , , ,9999,250, , ,I,9999,112, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000616,-9999, , , ,9999,258, , ,I,9999,112, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000617,-9999, , , ,9999,271, , ,I,9999,108, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000618,-9999, , , ,9999,257, , ,I,9999,98, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000619,-9999, , , ,9999,267, , ,I,9999,118, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000620,-9999, , , ,9999,267, , ,I,9999,126, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000621,-9999, , , ,9999,-9999, , , ,9999,140, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000622,-9999, , , ,9999,239, , ,I,9999,-9999, , , ,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000623,-9999, , , ,9999,238, , ,I,9999,141, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000624,-9999, , , ,9999,235, , ,I,9999,135, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000625,51, , ,I,9999,220, , ,I,9999,138, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000626,20, , ,I,9999,229, , ,I,9999,132, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000627,89, , ,I,9999,245, , ,I,9999,105, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000628,89, , ,I,9999,237, , ,I,9999,113, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000629,0, , ,I,9999,225, , ,I,9999,-9999, , , ,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000630,30, , ,I,9999,244, , ,I,9999,114, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000701,8, , ,I,9999,-9999, , , ,9999,115, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000702,20, , ,I,9999,263, , ,I,9999,-9999, , , ,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000703,89, , ,I,9999,230, , ,I,9999,120, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000704,191, , ,I,9999,236, , ,I,9999,130, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000705,10, , ,I,9999,246, , ,I,9999,-9999, , , ,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000706,20, , ,I,9999,235, , ,I,9999,-9999, , , ,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000707,30, , ,I,9999,253, , ,I,9999,135, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000708,89, , ,I,9999,245, , ,I,9999,138, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000709,10, , ,I,9999,240, , ,I,9999,115, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000710,10, , ,I,9999,218, , ,I,9999,140, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000711,61, , ,I,9999,236, , ,I,9999,132, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000712,5, , ,I,9999,-9999, , , ,9999,138, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000713,8, , ,I,9999,254, , ,I,9999,130, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000715,239, , ,I,9999,-9999, , , ,9999,101, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000716,0, , ,I,9999,250, , ,I,9999,133, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000719,-9999, , , ,9999,246, , ,I,9999,140, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000721,8, , ,I,9999,251, , ,I,9999,125, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000722,180, , ,I,9999,223, , ,I,9999,134, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000723,239, , ,I,9999,230, , ,I,9999,123, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000724,0, , ,I,9999,193, , ,I,9999,140, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000725,5, , ,I,9999,238, , ,I,9999,131, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000726,0, , ,I,9999,246, , ,I,9999,-9999, , , ,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000727,-9999, , , ,9999,-9999, , , ,9999,102, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000728,-9999, , , ,9999,240, , ,I,9999,-9999, , , ,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000729,-9999, , , ,9999,246, , ,I,9999,105, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000730,-9999, , , ,9999,250, , ,I,9999,107, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000801,-9999, , , ,9999,-9999, , , ,9999,98, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000802,-9999, , , ,9999,235, , ,I,9999,112, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000803,20, , ,I,9999,231, , ,I,9999,111, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000804,10, , ,I,9999,258, , ,I,9999,108, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000805,0, , ,I,9999,260, , ,I,9999,-9999, , , ,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000806,-9999, , , ,9999,240, , ,I,9999,112, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000807,61, , ,I,9999,239, , ,I,9999,128, , ,I,9999
GHCND:KE000063661,KITALE KE,1875,1.016,35,20000808,0, , ,I,9999,243, , ,I,9999,-9999, , , ,9999
